epoch	learning_rate	train_ce	test_ce	test_mae	test_accuracy
768	0.0002556890485	0.0002586579077	0.3178996785	0.09242424242	0.9296969697
769	0.0002555797293	0.0002567730488	0.3182346922	0.09242424242	0.9296969697
770	0.0002554702999	0.0002552695129	0.3177678935	0.09181818182	0.9303030303
771	0.0002553607602	0.0002536348229	0.3168067331	0.09060606061	0.9309090909
772	0.0002552511105	0.0002518731776	0.3180250781	0.09181818182	0.9303030303
773	0.0002551413508	0.0002505748603	0.3168354335	0.09090909091	0.9306060606
774	0.0002550314814	0.0002490846397	0.3176682906	0.09181818182	0.9303030303
775	0.0002549215022	0.0002476366958	0.3182953667	0.09121212121	0.9303030303
776	0.0002548114135	0.0002460035101	0.3172924573	0.09151515152	0.9306060606
777	0.0002547012153	0.0002447252442	0.3185814412	0.09151515152	0.9306060606
778	0.0002545909077	0.0002432413209	0.3186267645	0.09060606061	0.9309090909
779	0.000254480491	0.00024169964	0.3189590963	0.09181818182	0.9303030303
780	0.0002543699652	0.0002403015252	0.3177458838	0.09181818182	0.9303030303
781	0.0002542593304	0.0002389043626	0.3176067653	0.09060606061	0.9309090909
782	0.0002541485867	0.0002379039713	0.3176736635	0.09242424242	0.9303030303
783	0.0002540377343	0.000236059042	0.3188104017	0.09090909091	0.9306060606
784	0.0002539267733	0.0002346851679	0.3179515168	0.09151515152	0.9306060606
785	0.0002538157038	0.0002330853915	0.3196426068	0.09060606061	0.9306060606
786	0.000253704526	0.0002316934669	0.3176147692	0.09060606061	0.9309090909
787	0.0002535932399	0.0002304604932	0.3191990615	0.09090909091	0.9306060606
788	0.0002534818457	0.0002289430402	0.3181253375	0.09060606061	0.9309090909
789	0.0002533703435	0.0002277114404	0.3193909154	0.09	0.9309090909
790	0.0002532587334	0.0002266098544	0.3175557732	0.09212121212	0.93
791	0.0002531470156	0.0002251534504	0.3193807197	0.09151515152	0.93
792	0.0002530351901	0.0002238087225	0.3193341249	0.09090909091	0.9306060606
793	0.0002529232572	0.0002223156718	0.3195533799	0.09090909091	0.9306060606
794	0.0002528112168	0.0002210882921	0.3193345226	0.09060606061	0.9309090909
795	0.0002526990692	0.0002201908501	0.3187283418	0.09151515152	0.9303030303
796	0.0002525868145	0.0002185212038	0.3196643344	0.09090909091	0.9306060606
797	0.0002524744527	0.0002170667845	0.319944065	0.09181818182	0.9303030303
798	0.000252361984	0.0002159850756	0.3196347323	0.09090909091	0.9306060606
799	0.0002522494086	0.0002148539393	0.3201313828	0.09121212121	0.9303030303
800	0.0002521367265	0.000213697721	0.31942571	0.0903030303	0.9309090909
801	0.0002520239379	0.0002122348047	0.3205095187	0.09090909091	0.9306060606
802	0.0002519110429	0.000211392463	0.3199062833	0.09090909091	0.9306060606
803	0.0002517980417	0.000210074952	0.3207261242	0.09060606061	0.9306060606
804	0.0002516849342	0.0002086573297	0.3207195028	0.09090909091	0.9303030303
805	0.0002515717208	0.0002072356163	0.3193867077	0.09060606061	0.9309090909
806	0.0002514584014	0.0002062044703	0.320520801	0.09	0.9309090909
807	0.0002513449763	0.0002051081821	0.3187209898	0.09	0.9315151515
808	0.0002512314455	0.0002037240991	0.3204986665	0.09121212121	0.9303030303
809	0.0002511178092	0.0002025267169	0.3207495857	0.09060606061	0.9303030303
810	0.0002510040675	0.0002013962996	0.320440082	0.09121212121	0.9303030303
811	0.0002508902205	0.0002002089178	0.3208447312	0.09121212121	0.9303030303
812	0.0002507762683	0.000198924648	0.3201751709	0.0903030303	0.9309090909
813	0.0002506622111	0.0001980482767	0.3202235829	0.09090909091	0.9306060606
814	0.000250548049	0.0001970263339	0.321184082	0.09090909091	0.9306060606
815	0.0002504337822	0.0001959070842	0.32145905	0.09060606061	0.9303030303
816	0.0002503194106	0.000194636227	0.3214372623	0.09181818182	0.93
817	0.0002502049346	0.0001935379221	0.322147804	0.09151515152	0.93
818	0.0002500903541	0.0001923045523	0.3204938207	0.0903030303	0.9309090909
819	0.0002499756694	0.0001910343823	0.3210219597	0.09121212121	0.9303030303
820	0.0002498608805	0.000189759617	0.3211040058	0.09151515152	0.93
821	0.0002497459876	0.0001887823151	0.321172305	0.0896969697	0.9306060606
822	0.0002496309908	0.0001876614838	0.3214960364	0.0903030303	0.9306060606
823	0.0002495158902	0.000186737301	0.3216754751	0.09060606061	0.9306060606
824	0.0002494006859	0.0001856316253	0.3205979226	0.0896969697	0.9309090909
825	0.0002492853782	0.000184686981	0.3217294728	0.0903030303	0.9306060606
826	0.000249169967	0.0001835516068	0.3224104679	0.09151515152	0.93
827	0.0002490544526	0.000182504662	0.3217554081	0.0903030303	0.9303030303
828	0.000248938835	0.0001815430771	0.3214901687	0.09	0.9306060606
829	0.0002488231144	0.0001805042097	0.3221392684	0.09	0.9306060606
830	0.000248707291	0.0001794237668	0.3218824953	0.09	0.9306060606
831	0.0002485913647	0.0001784141308	0.3222861273	0.09060606061	0.9303030303
832	0.0002484753359	0.0001772314415	0.3222447205	0.0903030303	0.9303030303
833	0.0002483592045	0.0001764991614	0.3225838863	0.0903030303	0.9306060606
834	0.0002482429707	0.0001751680894	0.3211958637	0.09	0.9309090909
835	0.0002481266347	0.0001744348805	0.3234446485	0.0896969697	0.9309090909
836	0.0002480101966	0.000173405443	0.3225464283	0.09060606061	0.9303030303
837	0.0002478936564	0.0001726469662	0.323395432	0.09151515152	0.93
838	0.0002477770144	0.0001714607718	0.3208704446	0.09060606061	0.93
839	0.0002476602707	0.0001702742468	0.3233664634	0.09090909091	0.93
840	0.0002475434254	0.0001695138222	0.3232849861	0.09060606061	0.9303030303
841	0.0002474264785	0.0001684400597	0.3228351292	0.09060606061	0.9303030303
842	0.0002473094303	0.0001673293618	0.3229098048	0.09060606061	0.93
843	0.0002471922809	0.0001663536735	0.3230684084	0.09090909091	0.9303030303
844	0.0002470750304	0.0001655003051	0.3224623848	0.0896969697	0.9306060606
845	0.0002469576789	0.0001646571016	0.3234165908	0.09090909091	0.9303030303
846	0.0002468402265	0.0001637932162	0.3230109244	0.09	0.9303030303
847	0.0002467226735	0.0001627518236	0.3231011917	0.09090909091	0.93
848	0.0002466050198	0.0001618178833	0.3234856993	0.09060606061	0.93
849	0.0002464872657	0.0001609659539	0.3226590752	0.09	0.9303030303
850	0.0002463694113	0.0001598231347	0.3245002515	0.09090909091	0.93
851	0.0002462514567	0.0001589701635	0.3229941443	0.08909090909	0.9303030303
852	0.000246133402	0.0001581734014	0.3243852419	0.09121212121	0.93
853	0.0002460152474	0.0001571696553	0.3236272823	0.0896969697	0.9306060606
854	0.000245896993	0.0001563602765	0.3240723812	0.09121212121	0.93
855	0.0002457786388	0.0001553400343	0.3243091468	0.0903030303	0.9306060606
856	0.0002456601852	0.0001546952275	0.3234615395	0.08939393939	0.93
857	0.0002455416321	0.0001537991378	0.3242161976	0.09	0.93
858	0.0002454229797	0.0001528405986	0.3251140433	0.0903030303	0.93
859	0.0002453042282	0.000151967904	0.3247809069	0.08909090909	0.9306060606
860	0.0002451853776	0.0001511673813	0.3240972762	0.0896969697	0.9306060606
861	0.0002450664281	0.0001502128457	0.3234984704	0.0903030303	0.93
862	0.0002449473799	0.0001495782143	0.3243313969	0.09060606061	0.9306060606
863	0.000244828233	0.0001487163936	0.3238320044	0.08939393939	0.9303030303
864	0.0002447089877	0.0001478119275	0.3246069151	0.08939393939	0.9309090909
865	0.0002445896439	0.0001469713488	0.3258633608	0.09060606061	0.9296969697
866	0.0002444702019	0.0001462217336	0.3247186788	0.09	0.9303030303
867	0.0002443506618	0.0001453024644	0.3250271421	0.0896969697	0.9306060606
868	0.0002442310237	0.0001443241177	0.3251670051	0.0896969697	0.9306060606
869	0.0002441112877	0.0001434872014	0.3252084027	0.09	0.9303030303
870	0.000243991454	0.0001426962975	0.3249883987	0.08939393939	0.9306060606
871	0.0002438715228	0.0001418905993	0.3243689196	0.08939393939	0.9309090909
872	0.0002437514941	0.0001413299121	0.3267778709	0.08939393939	0.9306060606
873	0.000243631368	0.0001403212597	0.3250140288	0.0896969697	0.9303030303
874	0.0002435111448	0.0001395001012	0.3254674183	0.0903030303	0.93
875	0.0002433908244	0.0001386182439	0.3253202542	0.0896969697	0.9306060606
876	0.0002432704072	0.0001379631564	0.3251245348	0.0903030303	0.93
877	0.0002431498932	0.0001371118625	0.3251691784	0.0896969697	0.9306060606
878	0.0002430292825	0.0001364441672	0.3264771479	0.0896969697	0.9303030303
879	0.0002429085752	0.0001357938202	0.3250487172	0.08848484848	0.9315151515
880	0.0002427877716	0.0001349047495	0.3262832873	0.08939393939	0.9309090909
881	0.0002426668717	0.0001342740106	0.3268892369	0.09	0.9303030303
882	0.0002425458756	0.0001333779375	0.3260875078	0.09	0.9303030303
883	0.0002424247835	0.0001327791503	0.325895173	0.08909090909	0.9312121212
884	0.0002423035956	0.0001320480967	0.3251755269	0.08878787879	0.9312121212
885	0.0002421823119	0.0001313287809	0.3267143897	0.09	0.9303030303
886	0.0002420609327	0.0001304254125	0.3274097882	0.08939393939	0.9309090909
887	0.0002419394579	0.0001298423368	0.3270139197	0.08939393939	0.9306060606
888	0.0002418178878	0.0001290515729	0.3282470611	0.08939393939	0.9306060606
889	0.0002416962225	0.0001283556304	0.3264301554	0.08939393939	0.9306060606
890	0.0002415744622	0.0001274874478	0.3275147317	0.08939393939	0.9306060606
891	0.0002414526069	0.0001270077196	0.3275050308	0.0896969697	0.9303030303
892	0.0002413306568	0.0001262118007	0.3269133227	0.08939393939	0.9306060606
893	0.000241208612	0.0001254774835	0.3276178025	0.0896969697	0.9306060606
894	0.0002410864727	0.0001248606845	0.3274237754	0.08909090909	0.9309090909
895	0.0002409642389	0.0001240726685	0.3272525949	0.08939393939	0.9306060606
896	0.0002408419109	0.0001232707503	0.3275256301	0.08939393939	0.9306060606
897	0.0002407194888	0.0001225942462	0.3279617263	0.08939393939	0.9306060606
898	0.0002405969727	0.0001220369171	0.3276310591	0.08909090909	0.9309090909
899	0.0002404743627	0.0001213369693	0.3281034805	0.08939393939	0.9306060606
900	0.0002403516589	0.0001205124713	0.3286280592	0.08939393939	0.9306060606
901	0.0002402288616	0.0001200369166	0.3277061139	0.08878787879	0.9312121212
902	0.0002401059708	0.0001194070612	0.3280825713	0.08878787879	0.9312121212
903	0.0002399829867	0.0001185730179	0.3291699311	0.08878787879	0.9312121212
904	0.0002398599093	0.0001178983869	0.3295839298	0.08939393939	0.9306060606
905	0.000239736739	0.0001172210166	0.3269015734	0.08909090909	0.9309090909
906	0.0002396134756	0.0001166921886	0.328403644	0.08909090909	0.9309090909
907	0.0002394901196	0.0001158745908	0.3280802594	0.08878787879	0.9312121212
908	0.0002393666708	0.0001154255235	0.3284444173	0.08878787879	0.9312121212
909	0.0002392431295	0.0001147623403	0.3287905514	0.08939393939	0.9306060606
910	0.0002391194959	0.000114073078	0.328323466	0.08878787879	0.9312121212
911	0.00023899577	0.0001133557338	0.3298899333	0.08878787879	0.9312121212
912	0.000238871952	0.0001128092763	0.328671519	0.08909090909	0.9309090909
913	0.000238748042	0.0001121069724	0.3282799969	0.08878787879	0.9312121212
914	0.0002386240402	0.0001115241851	0.3293580905	0.08909090909	0.9309090909
915	0.0002384999466	0.0001108229984	0.3291231051	0.08909090909	0.9309090909
916	0.0002383757615	0.0001102507059	0.3288928315	0.08878787879	0.9312121212
917	0.000238251485	0.0001097150131	0.3292112501	0.08909090909	0.9309090909
918	0.0002381271172	0.0001090871278	0.3294173686	0.08878787879	0.9312121212
919	0.0002380026582	0.0001085343528	0.3283234105	0.08848484848	0.9312121212
920	0.0002378781082	0.0001079799779	0.3296920453	0.08909090909	0.9309090909
921	0.0002377534673	0.0001073123469	0.3289665176	0.08878787879	0.9312121212
922	0.0002376287357	0.0001066702561	0.3296604688	0.08909090909	0.9309090909
923	0.0002375039134	0.0001061272264	0.3297741699	0.08878787879	0.9312121212
924	0.0002373790007	0.0001055661968	0.3305434117	0.08909090909	0.9309090909
925	0.0002372539976	0.0001049741887	0.3306281026	0.08909090909	0.9309090909
926	0.0002371289044	0.0001042821347	0.3297455759	0.08878787879	0.9312121212
927	0.000237003721	0.0001037382067	0.3302785839	0.08909090909	0.9309090909
928	0.0002368784478	0.0001031635137	0.3298720342	0.08909090909	0.9309090909
929	0.0002367530847	0.0001025273855	0.3304267837	0.08878787879	0.9312121212
930	0.000236627632	0.0001020105964	0.3301047077	0.08878787879	0.9312121212
931	0.0002365020898	0.0001013879123	0.3307677622	0.08909090909	0.9309090909
932	0.0002363764582	0.0001009135926	0.3306973128	0.08878787879	0.9312121212
933	0.0002362507374	0.0001003403652	0.3322789695	0.08909090909	0.9309090909
934	0.0002361249274	9.976233309e-05	0.3308970457	0.08878787879	0.9312121212
935	0.0002359990285	9.921622096e-05	0.3312863807	0.08818181818	0.9315151515
936	0.0002358730408	9.867766684e-05	0.3319888074	0.08878787879	0.9312121212
937	0.0002357469644	9.831089828e-05	0.3318040744	0.08878787879	0.9312121212
938	0.0002356207994	9.762904548e-05	0.3308931478	0.08818181818	0.9318181818
939	0.0002354945461	9.703673779e-05	0.3317491335	0.08878787879	0.9312121212
940	0.0002353682044	9.646709258e-05	0.3310536702	0.08909090909	0.9309090909
941	0.0002352417746	9.60175008e-05	0.3318656783	0.08818181818	0.9315151515
942	0.0002351152569	9.547035046e-05	0.3320514471	0.08878787879	0.9312121212
943	0.0002349886512	9.485730859e-05	0.3321517852	0.08878787879	0.9312121212
944	0.0002348619579	9.443449584e-05	0.3321518129	0.08909090909	0.9309090909
945	0.000234735177	9.377793123e-05	0.332514838	0.08939393939	0.9309090909
946	0.0002346083086	9.337158943e-05	0.3322784886	0.08939393939	0.9306060606
947	0.0002344813529	9.27882241e-05	0.3317172519	0.08757575758	0.9321212121
948	0.0002343543101	9.236026776e-05	0.3324148328	0.08848484848	0.9315151515
949	0.0002342271803	9.171830974e-05	0.3322750531	0.08939393939	0.9309090909
950	0.0002340999635	9.124498347e-05	0.3324220785	0.08909090909	0.9315151515
951	0.0002339726601	9.072595471e-05	0.3316783466	0.08848484848	0.9315151515
952	0.00023384527	9.024889013e-05	0.3328904539	0.08909090909	0.9312121212
953	0.0002337177935	8.984708411e-05	0.3333436538	0.08818181818	0.9318181818
954	0.0002335902306	8.946559125e-05	0.3325015906	0.08878787879	0.9312121212
955	0.0002334625816	8.889044047e-05	0.3325189903	0.08848484848	0.9312121212
956	0.0002333348465	8.827872629e-05	0.3327892142	0.08818181818	0.9318181818
957	0.0002332070255	8.779454098e-05	0.332508064	0.08878787879	0.9309090909
958	0.0002330791187	8.72799255e-05	0.3334212425	0.08939393939	0.9312121212
959	0.0002329511263	8.677533336e-05	0.3337528206	0.0903030303	0.9303030303
960	0.0002328230485	8.630503741e-05	0.3338278661	0.08818181818	0.9315151515
961	0.0002326948853	8.584866868e-05	0.3335983508	0.08939393939	0.9306060606
962	0.0002325666369	8.535584885e-05	0.3332843018	0.08818181818	0.9321212121
963	0.0002324383034	8.489423368e-05	0.3329031187	0.08878787879	0.9315151515
964	0.000232309885	8.435093278e-05	0.3335772566	0.08909090909	0.9315151515
965	0.0002321813818	8.390650012e-05	0.3341172513	0.08939393939	0.9312121212
966	0.000232052794	8.349361882e-05	0.333719783	0.08818181818	0.9321212121
967	0.0002319241217	8.314272387e-05	0.3342546498	0.08878787879	0.9321212121
968	0.0002317953651	8.260326993e-05	0.3334701584	0.08757575758	0.9321212121
969	0.0002316665242	8.219243879e-05	0.3335590709	0.08848484848	0.9321212121
970	0.0002315375992	8.1700333e-05	0.3338469719	0.08818181818	0.9324242424
971	0.0002314085903	8.129987408e-05	0.3328976764	0.08787878788	0.9324242424
972	0.0002312794977	8.094036986e-05	0.3341222405	0.08818181818	0.9321212121
973	0.0002311503213	8.040309749e-05	0.3341912379	0.08909090909	0.9312121212
974	0.0002310210615	7.994050093e-05	0.3343211873	0.08848484848	0.9318181818
975	0.0002308917183	7.941707236e-05	0.3349816432	0.08878787879	0.9318181818
976	0.0002307622919	7.894861131e-05	0.3344593765	0.08878787879	0.9315151515
977	0.0002306327824	7.853225649e-05	0.3345693415	0.08848484848	0.9318181818
978	0.0002305031899	7.811634457e-05	0.3345723932	0.08848484848	0.9318181818
979	0.0002303735147	7.768995907e-05	0.3350259677	0.08909090909	0.9318181818
980	0.0002302437568	7.731915295e-05	0.333988874	0.08848484848	0.9318181818
981	0.0002301139164	7.685627192e-05	0.3366315992	0.0896969697	0.9309090909
982	0.0002299839936	7.646807521e-05	0.3355189375	0.08818181818	0.9321212121
983	0.0002298539886	7.597946738e-05	0.3357425112	0.08818181818	0.9315151515
984	0.0002297239014	7.568654147e-05	0.3348740641	0.08818181818	0.9321212121
985	0.0002295937324	7.518937591e-05	0.3358262958	0.08727272727	0.9327272727
986	0.0002294634815	7.474590601e-05	0.3365397875	0.08939393939	0.9315151515
987	0.000229333149	7.432269829e-05	0.3351668156	0.08787878788	0.9315151515
988	0.000229202735	7.387469141e-05	0.3361643196	0.08787878788	0.9318181818
989	0.0002290722396	7.342780688e-05	0.3361320819	0.08818181818	0.9318181818
990	0.000228941663	7.304030765e-05	0.3367180379	0.08787878788	0.9318181818
991	0.0002288110053	7.263680345e-05	0.3360332697	0.08757575758	0.9318181818
992	0.0002286802666	7.227714993e-05	0.337289253	0.08727272727	0.9318181818
993	0.0002285494472	7.185316847e-05	0.3376406583	0.08787878788	0.9324242424
994	0.0002284185471	7.149972006e-05	0.3362985969	0.08818181818	0.9315151515
995	0.0002282875664	7.111606492e-05	0.3362214892	0.08787878788	0.9318181818
996	0.0002281565055	7.072476559e-05	0.3374534838	0.08818181818	0.9312121212
997	0.0002280253642	7.044118607e-05	0.3368284376	0.08757575758	0.9318181818
998	0.0002278941429	6.990582524e-05	0.3361927749	0.08696969697	0.9321212121
999	0.0002277628417	6.966767233e-05	0.3382295181	0.08818181818	0.9315151515
1000	0.0002276314607	6.926377606e-05	0.3367247148	0.08636363636	0.9327272727
1001	0.0002275	6.875865435e-05	0.336046568	0.08696969697	0.9324242424
1002	0.0002273684598	6.842763834e-05	0.3373776708	0.08787878788	0.9318181818
1003	0.0002272368403	6.799664747e-05	0.3386549516	0.08696969697	0.9324242424
1004	0.0002271051415	6.765285182e-05	0.3375285016	0.08696969697	0.9321212121
1005	0.0002269733637	6.728230101e-05	0.3378049446	0.08727272727	0.9321212121
1006	0.0002268415069	6.689652329e-05	0.3375027096	0.08666666667	0.9324242424
1007	0.0002267095714	6.659562893e-05	0.336886495	0.08727272727	0.9324242424
1008	0.0002265775572	6.618871781e-05	0.3380086725	0.08636363636	0.9327272727
1009	0.0002264454645	6.572147711e-05	0.3377759529	0.08696969697	0.9324242424
1010	0.0002263132935	6.546328993e-05	0.3381602062	0.08727272727	0.9324242424
1011	0.0002261810443	6.509283562e-05	0.3373503899	0.08696969697	0.9324242424
1012	0.000226048717	6.478810799e-05	0.3388626931	0.08666666667	0.9324242424
1013	0.0002259163118	6.432419444e-05	0.3387077193	0.08696969697	0.9324242424
1014	0.0002257838288	6.40123051e-05	0.3381649595	0.08636363636	0.933030303
1015	0.0002256512682	6.361193935e-05	0.3386551551	0.08696969697	0.9324242424
1016	0.0002255186302	6.326343405e-05	0.3396184101	0.08666666667	0.9327272727
1017	0.0002253859148	6.287873852e-05	0.3384646144	0.08666666667	0.9324242424
1018	0.0002252531222	6.254703772e-05	0.3390147446	0.08727272727	0.9321212121
1019	0.0002251202525	6.226160068e-05	0.3385501653	0.08606060606	0.933030303
1020	0.000224987306	6.191807814e-05	0.340036917	0.08696969697	0.9324242424
1021	0.0002248542827	6.152553736e-05	0.3391565219	0.08727272727	0.9321212121
1022	0.0002247211829	6.124689328e-05	0.3403678016	0.08696969697	0.9324242424
1023	0.0002245880065	6.092319213e-05	0.3397119233	0.08696969697	0.9324242424
1024	0.0002244547539	6.052890899e-05	0.3399054695	0.08696969697	0.9324242424
1025	0.0002243214251	6.018706067e-05	0.3393660482	0.08636363636	0.9327272727
1026	0.0002241880202	5.985923639e-05	0.3398440644	0.08666666667	0.9324242424
1027	0.0002240545395	5.950400079e-05	0.33997111	0.08696969697	0.9324242424
1028	0.0002239209831	5.925451693e-05	0.3399727561	0.08696969697	0.9324242424
1029	0.0002237873511	5.904928086e-05	0.3390275527	0.08636363636	0.9327272727
1030	0.0002236536436	5.864765685e-05	0.3392714807	0.08575757576	0.9333333333
1031	0.0002235198609	5.825977832e-05	0.3401744866	0.08636363636	0.9327272727
1032	0.000223386003	5.785852003e-05	0.3404598907	0.08606060606	0.933030303
1033	0.0002232520702	5.756574279e-05	0.3396429721	0.08696969697	0.9321212121
1034	0.0002231180624	5.730033577e-05	0.3398587129	0.08636363636	0.933030303
1035	0.00022298398	5.694583778e-05	0.3415434311	0.08696969697	0.9324242424
1036	0.0002228498231	5.663854428e-05	0.3405378954	0.08636363636	0.9327272727
1037	0.0002227155917	5.633484962e-05	0.3401259821	0.08666666667	0.9327272727
1038	0.0002225812861	5.601128133e-05	0.3409878355	0.08636363636	0.933030303
1039	0.0002224469063	5.56728004e-05	0.3410997888	0.08727272727	0.9321212121
1040	0.0002223124526	5.536899001e-05	0.3408649144	0.08606060606	0.933030303
1041	0.0002221779251	5.510287638e-05	0.3420112749	0.08757575758	0.9318181818
1042	0.0002220433239	5.4761142e-05	0.3410068396	0.08727272727	0.9321212121
1043	0.0002219086492	5.451158616e-05	0.3410763087	0.08696969697	0.9324242424
1044	0.0002217739011	5.420648245e-05	0.3416489387	0.08727272727	0.9321212121
1045	0.0002216390798	5.389982247e-05	0.3403922341	0.08606060606	0.933030303
1046	0.0002215041854	5.360059082e-05	0.3425774222	0.08696969697	0.9324242424
1047	0.0002213692181	5.331141438e-05	0.3413597061	0.08606060606	0.933030303
1048	0.000221234178	5.305505026e-05	0.3419850667	0.08757575758	0.9318181818
1049	0.0002210990652	5.278135658e-05	0.3413077615	0.08606060606	0.933030303
1050	0.00022096388	5.24032219e-05	0.3424262029	0.08757575758	0.9318181818
1051	0.0002208286225	5.214079281e-05	0.3425887414	0.08727272727	0.9321212121
1052	0.0002206932927	5.188742193e-05	0.3436917484	0.08727272727	0.9321212121
1053	0.0002205578909	5.160075793e-05	0.3425408103	0.08727272727	0.9321212121
1054	0.0002204224172	5.132001266e-05	0.3426174834	0.08666666667	0.9327272727
1055	0.0002202868718	5.098302008e-05	0.3426142745	0.08727272727	0.9321212121
1056	0.0002201512548	5.074908238e-05	0.3420702663	0.08575757576	0.933030303
1057	0.0002200155663	5.047036369e-05	0.3437934274	0.08696969697	0.9324242424
1058	0.0002198798066	5.020239316e-05	0.3434105428	0.08757575758	0.9318181818
1059	0.0002197439757	4.983740746e-05	0.3433406668	0.08696969697	0.9324242424
1060	0.0002196080737	4.9573384e-05	0.3425912013	0.08696969697	0.9324242424
1061	0.000219472101	4.926938814e-05	0.3429054584	0.08636363636	0.9327272727
1062	0.0002193360575	4.899475868e-05	0.344451183	0.08666666667	0.9327272727
1063	0.0002191999435	4.8717937e-05	0.34313717	0.08727272727	0.9321212121
1064	0.0002190637591	4.850612049e-05	0.343967729	0.08636363636	0.933030303
1065	0.0002189275044	4.82053134e-05	0.3439790206	0.08696969697	0.9324242424
1066	0.0002187911796	4.792346204e-05	0.3437864916	0.08696969697	0.9324242424
1067	0.0002186547849	4.77097259e-05	0.3435762902	0.08666666667	0.9327272727
1068	0.0002185183204	4.746909217e-05	0.3450895552	0.08666666667	0.9327272727
1069	0.0002183817862	4.721176848e-05	0.3436654663	0.08636363636	0.9327272727
1070	0.0002182451825	4.691416039e-05	0.3441597309	0.08666666667	0.9327272727
1071	0.0002181085094	4.668994536e-05	0.3439066199	0.08666666667	0.9324242424
1072	0.0002179717671	4.643551451e-05	0.34366997	0.08666666667	0.9327272727
1073	0.0002178349558	4.616300956e-05	0.3460157822	0.08696969697	0.9324242424
1074	0.0002176980756	4.588289585e-05	0.3444783714	0.08636363636	0.9327272727
1075	0.0002175611266	4.560521529e-05	0.3450157397	0.08666666667	0.9327272727
1076	0.000217424109	4.539637036e-05	0.3438598818	0.08636363636	0.9327272727
1077	0.000217287023	4.518777305e-05	0.3442673654	0.08606060606	0.9324242424
1078	0.0002171498686	4.497139407e-05	0.3460465217	0.08696969697	0.9324242424
1079	0.0002170126461	4.466808035e-05	0.3456384277	0.08606060606	0.933030303
1080	0.0002168753556	4.435900266e-05	0.3450611461	0.08636363636	0.9327272727
1081	0.0002167379973	4.409908541e-05	0.3455306822	0.08666666667	0.9327272727
1082	0.0002166005712	4.388918554e-05	0.3449679843	0.08575757576	0.9327272727
1083	0.0002164630776	4.367408825e-05	0.3447892715	0.08545454545	0.9333333333
1084	0.0002163255166	4.340467655e-05	0.3462341586	0.08636363636	0.9327272727
1085	0.0002161878883	4.318111788e-05	0.3467938602	0.08606060606	0.933030303
1086	0.0002160501929	4.296151826e-05	0.3462515074	0.08636363636	0.9327272727
1087	0.0002159124306	4.268792622e-05	0.3457955285	0.08606060606	0.933030303
1088	0.0002157746015	4.241440388e-05	0.3459657611	0.08545454545	0.9333333333
1089	0.0002156367057	4.219751265e-05	0.3460929085	0.08636363636	0.9327272727
1090	0.0002154987435	4.198382464e-05	0.3462855484	0.08606060606	0.9327272727
1091	0.0002153607149	4.17379336e-05	0.3470560987	0.08666666667	0.9327272727
1092	0.0002152226201	4.152925275e-05	0.3458463727	0.08454545455	0.9336363636
1093	0.0002150844592	4.12959085e-05	0.3475741485	0.08636363636	0.9327272727
1094	0.0002149462325	4.107849484e-05	0.3469444599	0.08515151515	0.933030303
1095	0.0002148079401	4.078216727e-05	0.3476522642	0.08545454545	0.933030303
1096	0.000214669582	4.061239823e-05	0.3468410423	0.08424242424	0.9336363636
1097	0.0002145311585	4.037086753e-05	0.3477375655	0.08606060606	0.933030303
1098	0.0002143926697	4.017061509e-05	0.3463365682	0.08484848485	0.9333333333
1099	0.0002142541158	3.991057086e-05	0.3467627046	0.08454545455	0.9336363636
1100	0.000214115497	3.973825493e-05	0.3472609919	0.08575757576	0.9333333333
1101	0.0002139768132	3.946142402e-05	0.3475328018	0.08484848485	0.9333333333
1102	0.0002138380649	3.929810117e-05	0.3467389841	0.08484848485	0.9339393939
1103	0.000213699252	3.908484895e-05	0.3469308379	0.08515151515	0.933030303
1104	0.0002135603747	3.884231161e-05	0.3478505915	0.08515151515	0.933030303
1105	0.0002134214332	3.860940826e-05	0.3489669985	0.08636363636	0.9327272727
1106	0.0002132824276	3.836626965e-05	0.3482242561	0.08484848485	0.9333333333
1107	0.0002131433581	3.815061001e-05	0.3465612146	0.08393939394	0.9342424242
1108	0.0002130042249	3.799993194e-05	0.3475264856	0.08424242424	0.9333333333
1109	0.0002128650281	3.779380012e-05	0.3478173366	0.08454545455	0.9336363636
1110	0.0002127257677	3.757991258e-05	0.3468844789	0.08393939394	0.9336363636
1111	0.0002125864441	3.734172256e-05	0.3475732699	0.08424242424	0.9339393939
1112	0.0002124470574	3.713503408e-05	0.3500132798	0.08545454545	0.9336363636
1113	0.0002123076076	3.693970328e-05	0.3490206077	0.08515151515	0.933030303
1114	0.000212168095	3.672057866e-05	0.3481403698	0.08424242424	0.9339393939
1115	0.0002120285197	3.651962056e-05	0.3493716338	0.08454545455	0.9336363636
1116	0.0002118888819	3.630251877e-05	0.3483759932	0.08454545455	0.9336363636
1117	0.0002117491817	3.610975092e-05	0.3499197203	0.08454545455	0.9336363636
1118	0.0002116094192	3.590933171e-05	0.3495769154	0.08424242424	0.9339393939
1119	0.0002114695947	3.576369144e-05	0.3483176399	0.08393939394	0.9342424242
1120	0.0002113297083	3.551658058e-05	0.3496537827	0.08424242424	0.9339393939
1121	0.00021118976	3.533201118e-05	0.3501776955	0.08424242424	0.9339393939
1122	0.0002110497502	3.513810012e-05	0.3502446493	0.08515151515	0.933030303
